country,year,ctr_year,ctr_name,life_threat,physical_health,mental_health,rape,fetal_impairment,economic,request,index
179,1983,1791983,Suriname,1,0,0,0,0,0,0,
179,1984,1791984,Suriname,1,0,0,0,0,0,0,
179,1985,1791985,Suriname,1,0,0,0,0,0,0,
179,1986,1791986,Suriname,1,0,0,0,0,0,0,
179,1987,1791987,Suriname,1,0,0,0,0,0,0,
179,1988,1791988,Suriname,1,0,0,0,0,0,0,
179,1989,1791989,Suriname,1,0,0,0,0,0,0,
179,1990,1791990,Suriname,1,0,0,0,0,0,0,
179,1991,1791991,Suriname,1,0,0,0,0,0,0,
179,1992,1791992,Suriname,1,0,0,0,0,0,0,
179,1993,1791993,Suriname,1,0,0,0,0,0,0,
179,1994,1791994,Suriname,1,0,0,0,0,0,0,
179,1995,1791995,Suriname,1,0,0,0,0,0,0,
179,1996,1791996,Suriname,1,0,0,0,0,0,0,
179,1997,1791997,Suriname,1,0,0,0,0,0,0,
179,1998,1791998,Suriname,1,0,0,0,0,0,0,
179,1999,1791999,Suriname,1,0,0,0,0,0,0,
179,2000,1792000,Suriname,1,0,0,0,0,0,0,
179,2001,1792001,Suriname,1,0,0,0,0,0,0,
179,2002,1792002,Suriname,1,0,0,0,0,0,0,
179,2003,1792003,Suriname,1,0,0,0,0,0,0,
179,2004,1792004,Suriname,1,0,0,0,0,0,0,
179,2005,1792005,Suriname,1,0,0,0,0,0,0,
179,2006,1792006,Suriname,1,0,0,0,0,0,0,
180,1960,1801960,Swaziland,1,0,0,0,0,0,0,
180,1961,1801961,Swaziland,1,0,0,0,0,0,0,
180,1962,1801962,Swaziland,1,0,0,0,0,0,0,
180,1963,1801963,Swaziland,1,0,0,0,0,0,0,
180,1964,1801964,Swaziland,1,0,0,0,0,0,0,
180,1965,1801965,Swaziland,1,0,0,0,0,0,0,
180,1966,1801966,Swaziland,1,0,0,0,0,0,0,
180,1967,1801967,Swaziland,1,0,0,0,0,0,0,
180,1968,1801968,Swaziland,1,0,0,0,0,0,0,
180,1969,1801969,Swaziland,1,0,0,0,0,0,0,
180,1970,1801970,Swaziland,1,0,0,0,0,0,0,
180,1971,1801971,Swaziland,1,0,0,0,0,0,0,
180,1972,1801972,Swaziland,1,0,0,0,0,0,0,
180,1973,1801973,Swaziland,1,0,0,0,0,0,0,
180,1974,1801974,Swaziland,1,0,0,0,0,0,0,
180,1975,1801975,Swaziland,1,0,0,0,0,0,0,
180,1976,1801976,Swaziland,1,0,0,0,0,0,0,
180,1977,1801977,Swaziland,1,0,0,0,0,0,0,
180,1978,1801978,Swaziland,1,0,0,0,0,0,0,
180,1979,1801979,Swaziland,1,0,0,0,0,0,0,
180,1980,1801980,Swaziland,1,0,0,0,0,0,0,
180,1981,1801981,Swaziland,1,0,0,0,0,0,0,
180,1982,1801982,Swaziland,1,0,0,0,0,0,0,
180,1983,1801983,Swaziland,1,0,0,0,0,0,0,
180,1984,1801984,Swaziland,1,0,0,0,0,0,0,
180,1985,1801985,Swaziland,1,0,0,0,0,0,0,
180,1986,1801986,Swaziland,1,0,0,0,0,0,0,
180,1987,1801987,Swaziland,1,0,0,0,0,0,0,
180,1988,1801988,Swaziland,1,0,0,0,0,0,0,
180,1989,1801989,Swaziland,1,0,0,0,0,0,0,
180,1990,1801990,Swaziland,1,0,0,0,0,0,0,
180,1991,1801991,Swaziland,1,0,0,0,0,0,0,
180,1992,1801992,Swaziland,1,0,0,0,0,0,0,
180,1993,1801993,Swaziland,1,0,0,0,0,0,0,
180,1994,1801994,Swaziland,1,0,0,0,0,0,0,
180,1995,1801995,Swaziland,1,0,0,0,0,0,0,
180,1996,1801996,Swaziland,1,0,0,0,0,0,0,
180,1997,1801997,Swaziland,1,0,0,0,0,0,0,
180,1998,1801998,Swaziland,1,0,0,0,0,0,0,
180,1999,1801999,Swaziland,1,0,0,0,0,0,0,
180,2000,1802000,Swaziland,1,0,0,0,0,0,0,
180,2001,1802001,Swaziland,1,0,0,0,0,0,0,
180,2002,1802002,Swaziland,1,0,0,0,0,0,0,
180,2003,1802003,Swaziland,1,0,0,0,0,0,0,
180,2004,1802004,Swaziland,1,0,0,0,0,0,0,
180,2005,1802005,Swaziland,1,0,0,0,0,0,0,
180,2006,1802006,Swaziland,1,0,0,0,0,0,0,
181,1960,1811960,Sweden,1,1,1,0,0,0,0,
181,1961,1811961,Sweden,1,1,1,0,0,0,0,
181,1962,1811962,Sweden,1,1,1,0,0,0,0,
181,1963,1811963,Sweden,1,1,1,0,0,0,0,
181,1964,1811964,Sweden,1,1,1,0,0,0,0,
181,1965,1811965,Sweden,1,1,1,0,0,0,0,
181,1966,1811966,Sweden,1,1,1,0,0,0,0,
181,1967,1811967,Sweden,1,1,1,0,0,0,0,
181,1968,1811968,Sweden,1,1,1,0,0,0,0,
181,1969,1811969,Sweden,1,1,1,0,0,0,0,
181,1970,1811970,Sweden,1,1,1,0,0,0,0,
181,1971,1811971,Sweden,1,1,1,0,0,0,0,
181,1972,1811972,Sweden,1,1,1,0,0,0,0,
181,1973,1811973,Sweden,1,1,1,0,0,0,0,
181,1974,1811974,Sweden,1,1,1,0,0,0,0,
181,1975,1811975,Sweden,1,1,1,1,1,1,1,
181,1976,1811976,Sweden,1,1,1,1,1,1,1,
181,1977,1811977,Sweden,1,1,1,1,1,1,1,
181,1978,1811978,Sweden,1,1,1,1,1,1,1,
181,1979,1811979,Sweden,1,1,1,1,1,1,1,
181,1980,1811980,Sweden,1,1,1,1,1,1,1,
181,1981,1811981,Sweden,1,1,1,1,1,1,1,
181,1982,1811982,Sweden,1,1,1,1,1,1,1,
181,1983,1811983,Sweden,1,1,1,1,1,1,1,
181,1984,1811984,Sweden,1,1,1,1,1,1,1,
181,1985,1811985,Sweden,1,1,1,1,1,1,1,
181,1986,1811986,Sweden,1,1,1,1,1,1,1,
181,1987,1811987,Sweden,1,1,1,1,1,1,1,
181,1988,1811988,Sweden,1,1,1,1,1,1,1,
181,1989,1811989,Sweden,1,1,1,1,1,1,1,
181,1990,1811990,Sweden,1,1,1,1,1,1,1,
181,1991,1811991,Sweden,1,1,1,1,1,1,1,
181,1992,1811992,Sweden,1,1,1,1,1,1,1,
181,1993,1811993,Sweden,1,1,1,1,1,1,1,
181,1994,1811994,Sweden,1,1,1,1,1,1,1,
181,1995,1811995,Sweden,1,1,1,1,1,1,1,
181,1996,1811996,Sweden,1,1,1,1,1,1,1,
181,1997,1811997,Sweden,1,1,1,1,1,1,1,
181,1998,1811998,Sweden,1,1,1,1,1,1,1,
181,1999,1811999,Sweden,1,1,1,1,1,1,1,
181,2000,1812000,Sweden,1,1,1,1,1,1,1,
181,2001,1812001,Sweden,1,1,1,1,1,1,1,
181,2002,1812002,Sweden,1,1,1,1,1,1,1,
181,2003,1812003,Sweden,1,1,1,1,1,1,1,
181,2004,1812004,Sweden,1,1,1,1,1,1,1,
181,2005,1812005,Sweden,1,1,1,1,1,1,1,
181,2006,1812006,Sweden,1,1,1,1,1,1,1,
182,1960,1821960,Switzerland,1,1,1,0,0,0,0,
182,1961,1821961,Switzerland,1,1,1,0,0,0,0,
182,1962,1821962,Switzerland,1,1,1,0,0,0,0,
182,1963,1821963,Switzerland,1,1,1,0,0,0,0,
182,1964,1821964,Switzerland,1,1,1,0,0,0,0,
182,1965,1821965,Switzerland,1,1,1,0,0,0,0,
182,1966,1821966,Switzerland,1,1,1,0,0,0,0,
182,1967,1821967,Switzerland,1,1,1,0,0,0,0,
182,1968,1821968,Switzerland,1,1,1,0,0,0,0,
182,1969,1821969,Switzerland,1,1,1,0,0,0,0,
182,1970,1821970,Switzerland,1,1,1,0,0,0,0,
182,1971,1821971,Switzerland,1,1,1,0,0,0,0,
182,1972,1821972,Switzerland,1,1,1,0,0,0,0,
182,1973,1821973,Switzerland,1,1,1,0,0,0,0,
182,1974,1821974,Switzerland,1,1,1,0,0,0,0,
182,1975,1821975,Switzerland,1,1,1,0,0,0,0,
182,1976,1821976,Switzerland,1,1,1,0,0,0,0,
182,1977,1821977,Switzerland,1,1,1,0,0,0,0,
182,1978,1821978,Switzerland,1,1,1,0,0,0,0,
182,1979,1821979,Switzerland,1,1,1,0,0,0,0,
182,1980,1821980,Switzerland,1,1,1,0,0,0,0,
182,1981,1821981,Switzerland,1,1,1,0,0,0,0,
182,1982,1821982,Switzerland,1,1,1,0,0,0,0,
182,1983,1821983,Switzerland,1,1,1,0,0,0,0,
182,1984,1821984,Switzerland,1,1,1,0,0,0,0,
182,1985,1821985,Switzerland,1,1,1,0,0,0,0,
182,1986,1821986,Switzerland,1,1,1,0,0,0,0,
182,1987,1821987,Switzerland,1,1,1,0,0,0,0,
182,1988,1821988,Switzerland,1,1,1,0,0,0,0,
182,1989,1821989,Switzerland,1,1,1,0,0,0,0,
182,1990,1821990,Switzerland,1,1,1,0,0,0,0,
182,1991,1821991,Switzerland,1,1,1,0,0,0,0,
182,1992,1821992,Switzerland,1,1,1,0,0,0,0,
182,1993,1821993,Switzerland,1,1,1,0,0,0,0,
182,1994,1821994,Switzerland,1,1,1,0,0,0,0,
182,1995,1821995,Switzerland,1,1,1,0,0,0,0,
182,1996,1821996,Switzerland,1,1,1,0,0,0,0,
182,1997,1821997,Switzerland,1,1,1,0,0,0,0,
182,1998,1821998,Switzerland,1,1,1,0,0,0,0,
182,1999,1821999,Switzerland,1,1,1,0,0,0,0,
182,2000,1822000,Switzerland,1,1,1,0,0,0,0,
182,2001,1822001,Switzerland,1,1,1,0,0,0,0,
182,2002,1822002,Switzerland,1,1,1,0,0,0,0,
182,2003,1822003,Switzerland,1,1,1,0,0,0,0,
182,2004,1822004,Switzerland,1,1,1,0,0,0,0,
182,2005,1822005,Switzerland,1,1,1,0,0,0,0,
182,2006,1822006,Switzerland,1,1,1,0,0,0,0,
183,1960,1831960,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1961,1831961,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1962,1831962,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1963,1831963,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1964,1831964,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1965,1831965,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1966,1831966,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1967,1831967,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1968,1831968,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1969,1831969,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1970,1831970,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1971,1831971,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1972,1831972,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1973,1831973,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1974,1831974,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1975,1831975,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1976,1831976,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1977,1831977,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1978,1831978,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1979,1831979,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1980,1831980,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1981,1831981,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1982,1831982,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1983,1831983,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1984,1831984,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1985,1831985,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1986,1831986,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1987,1831987,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1988,1831988,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1989,1831989,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1990,1831990,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1991,1831991,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1992,1831992,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1993,1831993,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1994,1831994,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1995,1831995,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1996,1831996,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1997,1831997,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1998,1831998,Syrian Arab Republic,1,0,0,0,0,0,0,
183,1999,1831999,Syrian Arab Republic,1,0,0,0,0,0,0,
183,2000,1832000,Syrian Arab Republic,1,0,0,0,0,0,0,
183,2001,1832001,Syrian Arab Republic,1,0,0,0,0,0,0,
183,2002,1832002,Syrian Arab Republic,1,0,0,0,0,0,0,
183,2003,1832003,Syrian Arab Republic,1,0,0,0,0,0,0,
183,2004,1832004,Syrian Arab Republic,1,0,0,0,0,0,0,
183,2005,1832005,Syrian Arab Republic,1,0,0,0,0,0,0,
183,2006,1832006,Syrian Arab Republic,1,0,0,0,0,0,0,
185,1960,1851960,Tajikistan,1,1,1,1,1,1,1,
185,1961,1851961,Tajikistan,1,1,1,1,1,1,1,
185,1962,1851962,Tajikistan,1,1,1,1,1,1,1,
185,1963,1851963,Tajikistan,1,1,1,1,1,1,1,
185,1964,1851964,Tajikistan,1,1,1,1,1,1,1,
185,1965,1851965,Tajikistan,1,1,1,1,1,1,1,
185,1966,1851966,Tajikistan,1,1,1,1,1,1,1,
185,1967,1851967,Tajikistan,1,1,1,1,1,1,1,
185,1968,1851968,Tajikistan,1,1,1,1,1,1,1,
185,1969,1851969,Tajikistan,1,1,1,1,1,1,1,
185,1970,1851970,Tajikistan,1,1,1,1,1,1,1,
185,1971,1851971,Tajikistan,1,1,1,1,1,1,1,
185,1972,1851972,Tajikistan,1,1,1,1,1,1,1,
185,1973,1851973,Tajikistan,1,1,1,1,1,1,1,
185,1974,1851974,Tajikistan,1,1,1,1,1,1,1,
185,1975,1851975,Tajikistan,1,1,1,1,1,1,1,
185,1976,1851976,Tajikistan,1,1,1,1,1,1,1,
185,1977,1851977,Tajikistan,1,1,1,1,1,1,1,
185,1978,1851978,Tajikistan,1,1,1,1,1,1,1,
185,1979,1851979,Tajikistan,1,1,1,1,1,1,1,
185,1980,1851980,Tajikistan,1,1,1,1,1,1,1,
185,1981,1851981,Tajikistan,1,1,1,1,1,1,1,
185,1982,1851982,Tajikistan,1,1,1,1,1,1,1,
185,1983,1851983,Tajikistan,1,1,1,1,1,1,1,
185,1984,1851984,Tajikistan,1,1,1,1,1,1,1,
185,1985,1851985,Tajikistan,1,1,1,1,1,1,1,
185,1986,1851986,Tajikistan,1,1,1,1,1,1,1,
185,1987,1851987,Tajikistan,1,1,1,1,1,1,1,
185,1988,1851988,Tajikistan,1,1,1,1,1,1,1,
185,1989,1851989,Tajikistan,1,1,1,1,1,1,1,
185,1990,1851990,Tajikistan,1,1,1,1,1,1,1,
185,1991,1851991,Tajikistan,1,1,1,1,1,1,1,
185,1992,1851992,Tajikistan,1,1,1,1,1,1,1,
185,1993,1851993,Tajikistan,1,1,1,1,1,1,1,
185,1994,1851994,Tajikistan,1,1,1,1,1,1,1,
185,1995,1851995,Tajikistan,1,1,1,1,1,1,1,
185,1996,1851996,Tajikistan,1,1,1,1,1,1,1,
185,1997,1851997,Tajikistan,1,1,1,1,1,1,1,
185,1998,1851998,Tajikistan,1,1,1,1,1,1,1,
185,1999,1851999,Tajikistan,1,1,1,1,1,1,1,
185,2000,1852000,Tajikistan,1,1,1,1,1,1,1,
185,2001,1852001,Tajikistan,1,1,1,1,1,1,1,
185,2002,1852002,Tajikistan,1,1,1,1,1,1,1,
185,2003,1852003,Tajikistan,1,1,1,1,1,1,1,
185,2004,1852004,Tajikistan,1,1,1,1,1,1,1,
185,2005,1852005,Tajikistan,1,1,1,1,1,1,1,
185,2006,1852006,Tajikistan,1,1,1,1,1,1,1,
186,1960,1861960,Tanzania,1,1,1,0,0,0,0,
186,1961,1861961,Tanzania,1,1,1,0,0,0,0,
186,1962,1861962,Tanzania,1,1,1,0,0,0,0,
186,1963,1861963,Tanzania,1,1,1,0,0,0,0,
186,1964,1861964,Tanzania,1,1,1,0,0,0,0,
186,1965,1861965,Tanzania,1,1,1,0,0,0,0,
186,1966,1861966,Tanzania,1,1,1,0,0,0,0,
186,1967,1861967,Tanzania,1,1,1,0,0,0,0,
186,1968,1861968,Tanzania,1,1,1,0,0,0,0,
186,1969,1861969,Tanzania,1,1,1,0,0,0,0,
186,1970,1861970,Tanzania,1,1,1,0,0,0,0,
186,1971,1861971,Tanzania,1,1,1,0,0,0,0,
186,1972,1861972,Tanzania,1,1,1,0,0,0,0,
186,1973,1861973,Tanzania,1,1,1,0,0,0,0,
186,1974,1861974,Tanzania,1,1,1,0,0,0,0,
186,1975,1861975,Tanzania,1,1,1,0,0,0,0,
186,1976,1861976,Tanzania,1,1,1,0,0,0,0,
186,1977,1861977,Tanzania,1,1,1,0,0,0,0,
186,1978,1861978,Tanzania,1,1,1,0,0,0,0,
186,1979,1861979,Tanzania,1,1,1,0,0,0,0,
186,1980,1861980,Tanzania,1,1,1,0,0,0,0,
186,1981,1861981,Tanzania,1,1,1,0,0,0,0,
186,1982,1861982,Tanzania,1,1,1,0,0,0,0,
186,1983,1861983,Tanzania,1,1,1,0,0,0,0,
186,1984,1861984,Tanzania,1,1,1,0,0,0,0,
186,1985,1861985,Tanzania,1,1,1,0,0,0,0,
186,1986,1861986,Tanzania,1,1,1,0,0,0,0,
186,1987,1861987,Tanzania,1,1,1,0,0,0,0,
186,1988,1861988,Tanzania,1,1,1,0,0,0,0,
186,1989,1861989,Tanzania,1,1,1,0,0,0,0,
186,1990,1861990,Tanzania,1,1,1,0,0,0,0,
186,1991,1861991,Tanzania,1,1,1,0,0,0,0,
186,1992,1861992,Tanzania,1,1,1,0,0,0,0,
186,1993,1861993,Tanzania,1,1,1,0,0,0,0,
186,1994,1861994,Tanzania,1,1,1,0,0,0,0,
186,1995,1861995,Tanzania,1,1,1,0,0,0,0,
186,1996,1861996,Tanzania,1,1,1,0,0,0,0,
186,1997,1861997,Tanzania,1,1,1,0,0,0,0,
186,1998,1861998,Tanzania,1,1,1,0,0,0,0,
186,1999,1861999,Tanzania,1,1,1,0,0,0,0,
186,2000,1862000,Tanzania,1,1,1,0,0,0,0,
186,2001,1862001,Tanzania,1,1,1,0,0,0,0,
186,2002,1862002,Tanzania,1,1,1,0,0,0,0,
186,2003,1862003,Tanzania,1,1,1,0,0,0,0,
186,2004,1862004,Tanzania,1,1,1,0,0,0,0,
186,2005,1862005,Tanzania,1,1,1,0,0,0,0,
186,2006,1862006,Tanzania,1,1,1,0,0,0,0,
187,1960,1871960,Thailand,1,1,1,1,0,0,0,
187,1961,1871961,Thailand,1,1,1,1,0,0,0,
187,1962,1871962,Thailand,1,1,1,1,0,0,0,
187,1963,1871963,Thailand,1,1,1,1,0,0,0,
187,1964,1871964,Thailand,1,1,1,1,0,0,0,
187,1965,1871965,Thailand,1,1,1,1,0,0,0,
187,1966,1871966,Thailand,1,1,1,1,0,0,0,
187,1967,1871967,Thailand,1,1,1,1,0,0,0,
187,1968,1871968,Thailand,1,1,1,1,0,0,0,
187,1969,1871969,Thailand,1,1,1,1,0,0,0,
187,1970,1871970,Thailand,1,1,1,1,0,0,0,
187,1971,1871971,Thailand,1,1,1,1,0,0,0,
187,1972,1871972,Thailand,1,1,1,1,0,0,0,
187,1973,1871973,Thailand,1,1,1,1,0,0,0,
187,1974,1871974,Thailand,1,1,1,1,0,0,0,
187,1975,1871975,Thailand,1,1,1,1,0,0,0,
187,1976,1871976,Thailand,1,1,1,1,0,0,0,
187,1977,1871977,Thailand,1,1,1,1,0,0,0,
187,1978,1871978,Thailand,1,1,1,1,0,0,0,
187,1979,1871979,Thailand,1,1,1,1,0,0,0,
187,1980,1871980,Thailand,1,1,1,1,0,0,0,
187,1981,1871981,Thailand,1,1,1,1,0,0,0,
187,1982,1871982,Thailand,1,1,1,1,0,0,0,
187,1983,1871983,Thailand,1,1,1,1,0,0,0,
187,1984,1871984,Thailand,1,1,1,1,0,0,0,
187,1985,1871985,Thailand,1,1,1,1,0,0,0,
187,1986,1871986,Thailand,1,1,1,1,0,0,0,
187,1987,1871987,Thailand,1,1,1,1,0,0,0,
187,1988,1871988,Thailand,1,1,1,1,0,0,0,
187,1989,1871989,Thailand,1,1,1,1,0,0,0,
187,1990,1871990,Thailand,1,1,1,1,0,0,0,
187,1991,1871991,Thailand,1,1,1,1,0,0,0,
187,1992,1871992,Thailand,1,1,1,1,0,0,0,
187,1993,1871993,Thailand,1,1,1,1,0,0,0,
187,1994,1871994,Thailand,1,1,1,1,0,0,0,
187,1995,1871995,Thailand,1,1,1,1,0,0,0,
187,1996,1871996,Thailand,1,1,1,1,0,0,0,
187,1997,1871997,Thailand,1,1,1,1,0,0,0,
187,1998,1871998,Thailand,1,1,1,1,0,0,0,
187,1999,1871999,Thailand,1,1,1,1,0,0,0,
187,2000,1872000,Thailand,1,1,1,1,0,0,0,
187,2001,1872001,Thailand,1,1,1,1,0,0,0,
187,2002,1872002,Thailand,1,1,1,1,0,0,0,
187,2003,1872003,Thailand,1,1,1,1,0,0,0,
187,2004,1872004,Thailand,1,1,1,1,0,0,0,
187,2005,1872005,Thailand,1,1,1,1,0,0,0,
187,2006,1872006,Thailand,1,1,1,1,0,0,0,
189,1960,1891960,Togo,1,1,1,1,1,0,0,
189,1961,1891961,Togo,1,1,1,1,1,0,0,
189,1962,1891962,Togo,1,1,1,1,1,0,0,
189,1963,1891963,Togo,1,1,1,1,1,0,0,
189,1964,1891964,Togo,1,1,1,1,1,0,0,
189,1965,1891965,Togo,1,1,1,1,1,0,0,
189,1966,1891966,Togo,1,1,1,1,1,0,0,
189,1967,1891967,Togo,1,1,1,1,1,0,0,
189,1968,1891968,Togo,1,1,1,1,1,0,0,
189,1969,1891969,Togo,1,1,1,1,1,0,0,
189,1970,1891970,Togo,1,1,1,1,1,0,0,
189,1971,1891971,Togo,1,1,1,1,1,0,0,
189,1972,1891972,Togo,1,1,1,1,1,0,0,
189,1973,1891973,Togo,1,1,1,1,1,0,0,
189,1974,1891974,Togo,1,1,1,1,1,0,0,
189,1975,1891975,Togo,1,1,1,1,1,0,0,
189,1976,1891976,Togo,1,1,1,1,1,0,0,
189,1977,1891977,Togo,1,1,1,1,1,0,0,
189,1978,1891978,Togo,1,1,1,1,1,0,0,
189,1979,1891979,Togo,1,1,1,1,1,0,0,
189,1980,1891980,Togo,1,1,1,1,1,0,0,
189,1981,1891981,Togo,1,1,1,1,1,0,0,
189,1982,1891982,Togo,1,1,1,1,1,0,0,
189,1983,1891983,Togo,1,1,1,1,1,0,0,
189,1984,1891984,Togo,1,1,1,1,1,0,0,
189,1985,1891985,Togo,1,1,1,1,1,0,0,
189,1986,1891986,Togo,1,1,1,1,1,0,0,
189,1987,1891987,Togo,1,1,1,1,1,0,0,
189,1988,1891988,Togo,1,1,1,1,1,0,0,
189,1989,1891989,Togo,1,1,1,1,1,0,0,
189,1990,1891990,Togo,1,1,1,1,1,0,0,
189,1991,1891991,Togo,1,1,1,1,1,0,0,
189,1992,1891992,Togo,1,1,1,1,1,0,0,
189,1993,1891993,Togo,1,1,1,1,1,0,0,
189,1994,1891994,Togo,1,1,1,1,1,0,0,
189,1995,1891995,Togo,1,1,1,1,1,0,0,
189,1996,1891996,Togo,1,1,1,1,1,0,0,
189,1997,1891997,Togo,1,1,1,1,1,0,0,
189,1998,1891998,Togo,1,1,1,1,1,0,0,
189,1999,1891999,Togo,1,1,1,1,1,0,0,
189,2000,1892000,Togo,1,1,1,1,1,0,0,
189,2001,1892001,Togo,1,1,1,1,1,0,0,
189,2002,1892002,Togo,1,1,1,1,1,0,0,
189,2003,1892003,Togo,1,1,1,1,1,0,0,
189,2004,1892004,Togo,1,1,1,1,1,0,0,
189,2005,1892005,Togo,1,1,1,1,1,0,0,
189,2006,1892006,Togo,1,1,1,1,1,0,0,
190,1960,1901960,Tonga,1,0,0,0,0,0,0,
190,1961,1901961,Tonga,1,0,0,0,0,0,0,
190,1962,1901962,Tonga,1,0,0,0,0,0,0,
190,1963,1901963,Tonga,1,0,0,0,0,0,0,
190,1964,1901964,Tonga,1,0,0,0,0,0,0,
190,1965,1901965,Tonga,1,0,0,0,0,0,0,
190,1966,1901966,Tonga,1,0,0,0,0,0,0,
190,1967,1901967,Tonga,1,0,0,0,0,0,0,
190,1968,1901968,Tonga,1,0,0,0,0,0,0,
190,1969,1901969,Tonga,1,0,0,0,0,0,0,
190,1970,1901970,Tonga,1,0,0,0,0,0,0,
190,1971,1901971,Tonga,1,0,0,0,0,0,0,
190,1972,1901972,Tonga,1,0,0,0,0,0,0,
190,1973,1901973,Tonga,1,0,0,0,0,0,0,
190,1974,1901974,Tonga,1,0,0,0,0,0,0,
190,1975,1901975,Tonga,1,0,0,0,0,0,0,
190,1976,1901976,Tonga,1,0,0,0,0,0,0,
190,1977,1901977,Tonga,1,0,0,0,0,0,0,
190,1978,1901978,Tonga,1,0,0,0,0,0,0,
190,1979,1901979,Tonga,1,0,0,0,0,0,0,
190,1980,1901980,Tonga,1,0,0,0,0,0,0,
190,1981,1901981,Tonga,1,0,0,0,0,0,0,
190,1982,1901982,Tonga,1,0,0,0,0,0,0,
190,1983,1901983,Tonga,1,0,0,0,0,0,0,
190,1984,1901984,Tonga,1,0,0,0,0,0,0,
190,1985,1901985,Tonga,1,0,0,0,0,0,0,
190,1986,1901986,Tonga,1,0,0,0,0,0,0,
190,1987,1901987,Tonga,1,0,0,0,0,0,0,
190,1988,1901988,Tonga,1,0,0,0,0,0,0,
190,1989,1901989,Tonga,1,0,0,0,0,0,0,
190,1990,1901990,Tonga,1,0,0,0,0,0,0,
190,1991,1901991,Tonga,1,0,0,0,0,0,0,
190,1992,1901992,Tonga,1,0,0,0,0,0,0,
190,1993,1901993,Tonga,1,0,0,0,0,0,0,
190,1994,1901994,Tonga,1,0,0,0,0,0,0,
190,1995,1901995,Tonga,1,0,0,0,0,0,0,
190,1996,1901996,Tonga,1,0,0,0,0,0,0,
190,1997,1901997,Tonga,1,0,0,0,0,0,0,
190,1998,1901998,Tonga,1,0,0,0,0,0,0,
190,1999,1901999,Tonga,1,0,0,0,0,0,0,
190,2000,1902000,Tonga,1,0,0,0,0,0,0,
190,2001,1902001,Tonga,1,0,0,0,0,0,0,
190,2002,1902002,Tonga,1,0,0,0,0,0,0,
190,2003,1902003,Tonga,1,0,0,0,0,0,0,
190,2004,1902004,Tonga,1,0,0,0,0,0,0,
190,2005,1902005,Tonga,1,0,0,0,0,0,0,
190,2006,1902006,Tonga,1,0,0,0,0,0,0,
191,1960,1911960,Trinidad and Tobago,1,1,1,0,0,0,0,
191,1961,1911961,Trinidad and Tobago,1,1,1,0,0,0,0,
191,1962,1911962,Trinidad and Tobago,1,1,1,0,0,0,0,
191,1963,1911963,Trinidad and Tobago,1,1,1,0,0,0,0,
191,1964,1911964,Trinidad and Tobago,1,1,1,0,0,0,0,
191,1965,1911965,Trinidad and Tobago,1,1,1,0,0,0,0,
191,1966,1911966,Trinidad and Tobago,1,1,1,0,0,0,0,
191,1967,1911967,Trinidad and Tobago,1,1,1,0,0,0,0,
191,1968,1911968,Trinidad and Tobago,1,1,1,0,0,0,0,
191,1969,1911969,Trinidad and Tobago,1,1,1,0,0,0,0,
191,1970,1911970,Trinidad and Tobago,1,1,1,0,0,0,0,
191,1971,1911971,Trinidad and Tobago,1,1,1,0,0,0,0,
191,1972,1911972,Trinidad and Tobago,1,1,1,0,0,0,0,
191,1973,1911973,Trinidad and Tobago,1,1,1,0,0,0,0,
